job_id	agency	posting_type	#_of_positions	business_title	job_category	Posting_Date	annualsalaryfrom	annualsalaryto	averageannualsalary	degrees	highestdegree	ngrams
378703	NYC EMPLOYEES RETIREMENT SYS	Internal	1	CERTIFIED IT ADMINISTRATOR (LAN/WAN)	Technology, Data & Innovation	2019-01-02	82884.0	116391.0	99637.5	baccalaureate,high school,diploma	baccalaureate	,minimum,of,seven,year,experience,working,in,an,infrastructure,team,supporting,roughly,user,proficient,with,the,following,technologiesprocesses,window,citrix,xenapp,citrix,in,addition,candidate,should,have,a,technical,background,in,ipsids,and,next,generation,firewall,log,management,network,architecture,endpoint,security,encryption,methodology,and,experience,with,incident,response,operation,minimum,of,to,year,of,information,security,experience,required
378720	DEPT OF HEALTH/MENTAL HYGIENE	External	1	Deputy Commissioner, Family & Child Health	Health	2019-01-03	94981.0	225217.0	160099.0	""	""	,minimum,of,five,year,experience,with,public,health,including,in,senior,management,role,posse,broad,knowledge,of,public,health,generally,and,specific,knowledge,of,child,and,family,health,proven,leadership,and,management,experience,including,ability,to,manage,a,large,team,and,evaluate,multiple,programmatic,area,outstanding,judgement,sensitivity,and,discretion,excellent,program,development,skill,with,proven,success,in,instituting,public,health,initiative,extraordinary,communication,skill,written,verbal,interpersonal,experience,with,public,speaking,and,presentation,demonstrated,team,player,with,experience,working,collaboratively,building,relationship,at,all,level,of,an,organization,to,achieve,goal,strong,focus,on,strategic,thinking,problemsolving,and,being,solution,focused,strong,budget,management,experience,a,plus,proven,multitasker,with,ability,to,juggle,multiple,responsibility,and,project,at,once,able,to,work,in,a,highpressure,timesensitive,environment,effectively
378720	DEPT OF HEALTH/MENTAL HYGIENE	Internal	1	Deputy Commissioner, Family & Child Health	Health	2019-01-03	94981.0	225217.0	160099.0	""	""	,minimum,of,five,year,experience,with,public,health,including,in,senior,management,role,posse,broad,knowledge,of,public,health,generally,and,specific,knowledge,of,child,and,family,health,proven,leadership,and,management,experience,including,ability,to,manage,a,large,team,and,evaluate,multiple,programmatic,area,outstanding,judgement,sensitivity,and,discretion,excellent,program,development,skill,with,proven,success,in,instituting,public,health,initiative,extraordinary,communication,skill,written,verbal,interpersonal,experience,with,public,speaking,and,presentation,demonstrated,team,player,with,experience,working,collaboratively,building,relationship,at,all,level,of,an,organization,to,achieve,goal,strong,focus,on,strategic,thinking,problemsolving,and,being,solution,focused,strong,budget,management,experience,a,plus,proven,multitasker,with,ability,to,juggle,multiple,responsibility,and,project,at,once,able,to,work,in,a,highpressure,timesensitive,environment,effectively
378766	OFFICE OF THE COMPTROLLER	Internal	3	IT and Security Auditor (3 positions)	Technology, Data & Innovation	2019-11-04	65000.0	80000.0	72500.0	""	""	,demonstrated,experience,with,it,audit,assessment,of,it,risk,and,control,information,security,and,cybersecurity,system,implementation,and,system,architecture,indepth,knowledge,of,the,current,cyber,threat,landscape,with,a,specific,focus,on,the,technical,aspect,of,adversarial,tactic,technique,and,procedure,ttps,and,their,relation,to,the,cyber,kill,chain,and,other,analytical,model,audit,expertise,in,unixlinix,window,distributed,database,web,technology,enterprise,architecture,virtualization,and,technology,infrastructure,intermediate,level,analytical,and,data,analysis,skill,eg,sql,acl,or,similar,tool,understanding,of,java,and,scripting,language,eg,perl,python,php,jscript,vbscript,unix,shell,experience,with,nist,pcidss,hipaa,sarbanesoxley,pii,itil,iso,and,coso,principle,or,other,information,security,framework,advanced,proficiency,in,basic,pc,application,m,excel,word,powerpoint,and,visio,microsoft,networking,including,active,directory,and,group,policy,related,industry,certification,such,a,cissp,cisa,and,cism,is,desirable,experience,with,gagas,fiscam,risk,and,compliance,record,of,seeking,selfimprovement,through,education,certification,training,and,staying,abreast,of,current,and,emerging,technology,and,excellent,interpersonal,communication,writing,and,organizational,skill
378766	OFFICE OF THE COMPTROLLER	External	3	IT and Security Auditor (3 positions)	Technology, Data & Innovation	2019-11-04	65000.0	80000.0	72500.0	""	""	,demonstrated,experience,with,it,audit,assessment,of,it,risk,and,control,information,security,and,cybersecurity,system,implementation,and,system,architecture,indepth,knowledge,of,the,current,cyber,threat,landscape,with,a,specific,focus,on,the,technical,aspect,of,adversarial,tactic,technique,and,procedure,ttps,and,their,relation,to,the,cyber,kill,chain,and,other,analytical,model,audit,expertise,in,unixlinix,window,distributed,database,web,technology,enterprise,architecture,virtualization,and,technology,infrastructure,intermediate,level,analytical,and,data,analysis,skill,eg,sql,acl,or,similar,tool,understanding,of,java,and,scripting,language,eg,perl,python,php,jscript,vbscript,unix,shell,experience,with,nist,pcidss,hipaa,sarbanesoxley,pii,itil,iso,and,coso,principle,or,other,information,security,framework,advanced,proficiency,in,basic,pc,application,m,excel,word,powerpoint,and,visio,microsoft,networking,including,active,directory,and,group,policy,related,industry,certification,such,a,cissp,cisa,and,cism,is,desirable,experience,with,gagas,fiscam,risk,and,compliance,record,of,seeking,selfimprovement,through,education,certification,training,and,staying,abreast,of,current,and,emerging,technology,and,excellent,interpersonal,communication,writing,and,organizational,skill
378806	DEPT OF ENVIRONMENT PROTECTION	Internal	1	Budget Analyst	Finance, Accounting, & Procurement	2019-01-09	58152.0	74479.0	66315.5	baccalaureate	baccalaureate	the,selected,candidate,must,have,knowledge,of,m,office,in,a,pc,windowsbased,environment,including,word,advanced,knowledge,of,excel,access,and,powerpoint,working,knowledge,of,the,city,financial,management,system,fm,and,the,ability,to,collect,and,analyze,relevant,data,on,spreadsheet
378814	NYC EMPLOYEES RETIREMENT SYS	External	1	COMPUTER SPECIALIST (SOFTWARE)	Technology, Data & Innovation	2019-01-03	89509.0	116126.0	102817.5	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,minimum,of,year,of,qa,analyst,experience,with,at,least,year,of,recent,experience,a,a,senior,qa,analyst,experience,managing,multiple,priority,good,communication,skill,both,written,and,verbal,ability,to,use,logic,and,reasoning,to,identify,the,strength,and,weakness,of,it,system,knowledge,of,sql,familiarity,with,crm,and,sharepoint,experience,supervising,staff
378814	NYC EMPLOYEES RETIREMENT SYS	Internal	1	COMPUTER SPECIALIST (SOFTWARE)	Technology, Data & Innovation	2019-01-03	89509.0	116126.0	102817.5	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,minimum,of,year,of,qa,analyst,experience,with,at,least,year,of,recent,experience,a,a,senior,qa,analyst,experience,managing,multiple,priority,good,communication,skill,both,written,and,verbal,ability,to,use,logic,and,reasoning,to,identify,the,strength,and,weakness,of,it,system,knowledge,of,sql,familiarity,with,crm,and,sharepoint,experience,supervising,staff
378850	OFFICE OF THE COMPTROLLER	Internal	2	IT Security Specialist - Security Audits (2 positions)	Technology, Data & Innovation	2019-11-04	75000.0	90000.0	82500.0	baccalaureate	baccalaureate	,demonstrated,experience,with,it,security,audit,it,security,control,assessment,information,security,and,cybersecurity,system,implementation,and,system,architecture,in,addition,to,working,knowledge,of,nist,special,publication,and,cybersecurity,framework,familiarity,with,programmingscripting,language,such,a,java,cc,ruby,python,perl,etc,demonstrated,understanding,of,common,cybersecurity,tool,such,a,nessus,nmap,wireshark,splunk,netsparker,snort,or,similar,tool,and,indepth,knowledge,of,the,current,cyber,threat,landscape,with,a,specific,focus,on,the,technical,aspect,of,adversarial,tactic,technique,and,procedure,ttps,and,their,relation,to,the,cyber,kill,chain,and,other,analytical,model,security,audit,expertise,in,unixlinix,window,distributed,database,web,technology,enterprise,architecture,virtualization,and,technology,infrastructure,understanding,of,web,application,firewall,waf,network,access,control,nac,system,on,wired,and,wireless,intrusion,detectionprevention,system,idsips,distributed,denial,of,service,ddos,mitigation,and,software,defined,networking,sdn,and,network,virtualization,experience,with,networking,security,and,configuration,including,layer,and,spanning,tree,vlans,remote,vpn,software,ipsec,and,network,control,protocol,such,a,qos,poe,dhcp,ftp,tftp,snmp,and,security,protocol,such,a,ssh,http,aaa,and,others,experience,with,nist,pcidss,hipaa,sarbanesoxley,pii,itil,iso,and,coso,principle,and,others,standard,and,information,security,framework,experience,with,backend,storage,system,sannas,virtual,machine,platform,windowsunixlinux,server,configuration,and,microsoft,active,directoryldap,experience,with,security,log,and,the,daily,operational,support,of,network,appliancesfirewalls,security,information,event,management,siem,network,dlp,vulnerability,scanning,enterprise,full,disk,encryption,database,encryption,and,employee,and,vendor,remote,access,security,control,related,industry,certification,such,a,ccna,mcsa,mcse,vcp,and,cissp,or,a,closely,related,designation,is,desirable,and,excellent,interpersonal,communication,writing,and,organizational,skill
378850	OFFICE OF THE COMPTROLLER	External	2	IT Security Specialist - Security Audits (2 positions)	Technology, Data & Innovation	2019-11-04	75000.0	90000.0	82500.0	baccalaureate	baccalaureate	,demonstrated,experience,with,it,security,audit,it,security,control,assessment,information,security,and,cybersecurity,system,implementation,and,system,architecture,in,addition,to,working,knowledge,of,nist,special,publication,and,cybersecurity,framework,familiarity,with,programmingscripting,language,such,a,java,cc,ruby,python,perl,etc,demonstrated,understanding,of,common,cybersecurity,tool,such,a,nessus,nmap,wireshark,splunk,netsparker,snort,or,similar,tool,and,indepth,knowledge,of,the,current,cyber,threat,landscape,with,a,specific,focus,on,the,technical,aspect,of,adversarial,tactic,technique,and,procedure,ttps,and,their,relation,to,the,cyber,kill,chain,and,other,analytical,model,security,audit,expertise,in,unixlinix,window,distributed,database,web,technology,enterprise,architecture,virtualization,and,technology,infrastructure,understanding,of,web,application,firewall,waf,network,access,control,nac,system,on,wired,and,wireless,intrusion,detectionprevention,system,idsips,distributed,denial,of,service,ddos,mitigation,and,software,defined,networking,sdn,and,network,virtualization,experience,with,networking,security,and,configuration,including,layer,and,spanning,tree,vlans,remote,vpn,software,ipsec,and,network,control,protocol,such,a,qos,poe,dhcp,ftp,tftp,snmp,and,security,protocol,such,a,ssh,http,aaa,and,others,experience,with,nist,pcidss,hipaa,sarbanesoxley,pii,itil,iso,and,coso,principle,and,others,standard,and,information,security,framework,experience,with,backend,storage,system,sannas,virtual,machine,platform,windowsunixlinux,server,configuration,and,microsoft,active,directoryldap,experience,with,security,log,and,the,daily,operational,support,of,network,appliancesfirewalls,security,information,event,management,siem,network,dlp,vulnerability,scanning,enterprise,full,disk,encryption,database,encryption,and,employee,and,vendor,remote,access,security,control,related,industry,certification,such,a,ccna,mcsa,mcse,vcp,and,cissp,or,a,closely,related,designation,is,desirable,and,excellent,interpersonal,communication,writing,and,organizational,skill
378936	DEPT OF ENVIRONMENT PROTECTION	External	1	Procurement Specialist	Engineering, Architecture, & Planning Finance, Accounting, & Procurement	2019-01-08	48399.0	78211.0	63305.0	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,strong,analytical,background,familiar,with,nyc,ppb,rule,competitive,sealed,bid,and,competitive,sealed,proposal,process,advanced,proficiency,in,microsoft,office,excel,access,and,project,strong,organizational,writing,and,communication,skill,ability,to,work,under,limited,supervision,and,to,handle,multiple,assignment,with,limited,time,constraint,and,detailed,oriented,demonstrates,personal,initiative,responsibility,leadership,and,flexibility,familiar,with,financial,management,system,fm
378936	DEPT OF ENVIRONMENT PROTECTION	Internal	1	Procurement Specialist	Engineering, Architecture, & Planning Finance, Accounting, & Procurement	2019-01-08	48399.0	78211.0	63305.0	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,strong,analytical,background,familiar,with,nyc,ppb,rule,competitive,sealed,bid,and,competitive,sealed,proposal,process,advanced,proficiency,in,microsoft,office,excel,access,and,project,strong,organizational,writing,and,communication,skill,ability,to,work,under,limited,supervision,and,to,handle,multiple,assignment,with,limited,time,constraint,and,detailed,oriented,demonstrates,personal,initiative,responsibility,leadership,and,flexibility,familiar,with,financial,management,system,fm
379094	NYC EMPLOYEES RETIREMENT SYS	External	1	CERTIFIED IT DEVELOPER (APPLICATIONS)	Technology, Data & Innovation	2019-01-07	82884.0	116391.0	99637.5	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,experience,with,testing,deployment,tool,such,a,jenkins,chef,puppet,experience,with,servicenow,orchestrationchange,management
379094	NYC EMPLOYEES RETIREMENT SYS	Internal	1	CERTIFIED IT DEVELOPER (APPLICATIONS)	Technology, Data & Innovation	2019-01-07	82884.0	116391.0	99637.5	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,experience,with,testing,deployment,tool,such,a,jenkins,chef,puppet,experience,with,servicenow,orchestrationchange,management
379095	NYC EMPLOYEES RETIREMENT SYS	Internal	2	COMPUTER SPECIALIST (SOFTWARE)	Technology, Data & Innovation	2019-01-08	79564.0	99161.0	89362.5	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,year,of,experience,developing,and,maintaining,medium,to,large,custom,solution,in,a,mature,mvc,paradigm,experience,developing,enterprise,grade,application,in,java,and,c,experience,developing,custom,application,that,perform,crud,operation,experience,managing,security,on,site,and,subsites,and,laying,out,information,architecture,experience,managing,content,database,site,layout,structure,site,quota,and,limit,experience,in,database,design,stored,procedure,and,sql,in,m,sql,and,above
379095	NYC EMPLOYEES RETIREMENT SYS	External	2	COMPUTER SPECIALIST (SOFTWARE)	Technology, Data & Innovation	2019-01-08	79564.0	99161.0	89362.5	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,year,of,experience,developing,and,maintaining,medium,to,large,custom,solution,in,a,mature,mvc,paradigm,experience,developing,enterprise,grade,application,in,java,and,c,experience,developing,custom,application,that,perform,crud,operation,experience,managing,security,on,site,and,subsites,and,laying,out,information,architecture,experience,managing,content,database,site,layout,structure,site,quota,and,limit,experience,in,database,design,stored,procedure,and,sql,in,m,sql,and,above
379096	NYC EMPLOYEES RETIREMENT SYS	External	1	COMPUTER SPECIALIST (SOFTWARE)	Technology, Data & Innovation	2019-01-07	89509.0	116126.0	102817.5	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,year,of,experience,developing,and,maintaining,medium,to,large,sharepoint,implementation,experience,developing,enterprise,grade,application,in,c,or,java,with,mvc,architecture,extensive,experience,with,sharepoint,out,of,the,box,feature,content,management,wiki,blog,and,search,configuration,experience,with,business,connectivity,service,master,page,apps,page,layout,user,store,web,part,and,workflow,foundation,experience,using,and,configuring,sharepoint,designer,experience,with,designing,building,and,managing,large,document,library,knowledge,of,application,integration,with,cloud,service,like,nintex,experience,developing,custom,application,that,perform,crud,operation,experience,managing,security,on,site,and,subsites,and,laying,out,information,architecture,experience,configuring,sharepoint,service,and,setting,experience,managing,content,database,site,layout,structure,site,quota,and,limit,experience,in,database,design,stored,procedure,and,sql,in,m,sql,and,above,able,to,multitask,and,be,proactive,in,project,planning,requirement,gathering,and,setting,priority,based,on,impact,and,risk,to,the,business,without,supervision
379096	NYC EMPLOYEES RETIREMENT SYS	Internal	1	COMPUTER SPECIALIST (SOFTWARE)	Technology, Data & Innovation	2019-01-07	89509.0	116126.0	102817.5	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,year,of,experience,developing,and,maintaining,medium,to,large,sharepoint,implementation,experience,developing,enterprise,grade,application,in,c,or,java,with,mvc,architecture,extensive,experience,with,sharepoint,out,of,the,box,feature,content,management,wiki,blog,and,search,configuration,experience,with,business,connectivity,service,master,page,apps,page,layout,user,store,web,part,and,workflow,foundation,experience,using,and,configuring,sharepoint,designer,experience,with,designing,building,and,managing,large,document,library,knowledge,of,application,integration,with,cloud,service,like,nintex,experience,developing,custom,application,that,perform,crud,operation,experience,managing,security,on,site,and,subsites,and,laying,out,information,architecture,experience,configuring,sharepoint,service,and,setting,experience,managing,content,database,site,layout,structure,site,quota,and,limit,experience,in,database,design,stored,procedure,and,sql,in,m,sql,and,above,able,to,multitask,and,be,proactive,in,project,planning,requirement,gathering,and,setting,priority,based,on,impact,and,risk,to,the,business,without,supervision
379149	TAXI & LIMOUSINE COMMISSION	Internal	1	Human Resources Specialist	Administration & Human Resources	2019-01-08	50000.0	60000.0	55000.0	""	""	,two,year,of,human,resource,experience,within,nyc,government,proficiency,with,nycaps,chrms,pm,and,prise,system,knowledge,of,nyc,personnel,guideline,and,civil,service,law,strong,oral,and,written,communication,skill,ability,to,handle,sensitive,situation,and,maintain,a,high,degree,of,confidentiality,must,be,adaptable,to,changing,priority,and,able,to,meet,deadline,in,a,fast,paced,environment,advanced,skill,in,microsoft,word,excel,and,powerpoint
379149	TAXI & LIMOUSINE COMMISSION	External	1	Human Resources Specialist	Administration & Human Resources	2019-01-08	50000.0	60000.0	55000.0	""	""	,two,year,of,human,resource,experience,within,nyc,government,proficiency,with,nycaps,chrms,pm,and,prise,system,knowledge,of,nyc,personnel,guideline,and,civil,service,law,strong,oral,and,written,communication,skill,ability,to,handle,sensitive,situation,and,maintain,a,high,degree,of,confidentiality,must,be,adaptable,to,changing,priority,and,able,to,meet,deadline,in,a,fast,paced,environment,advanced,skill,in,microsoft,word,excel,and,powerpoint
379378	DEPARTMENT OF CITY PLANNING	External	1	Assistant Counsel	Legal Affairs Policy, Research & Analysis	2019-01-09	70000.0	90000.0	80000.0	""	""	,experience,with,new,york,civil,service,law,and,related,labor,and,employment,law,matter,a,bonus
379378	DEPARTMENT OF CITY PLANNING	Internal	1	Assistant Counsel	Legal Affairs Policy, Research & Analysis	2019-01-09	70000.0	90000.0	80000.0	""	""	,experience,with,new,york,civil,service,law,and,related,labor,and,employment,law,matter,a,bonus
379883	DEPT OF ENVIRONMENT PROTECTION	Internal	1	Forestry Program Manager	Engineering, Architecture, & Planning	2019-01-15	90000.0	110000.0	100000.0	baccalaureate,high school,diploma	baccalaureate	,a,master,degree,in,forestry,forest,science,or,a,directly,related,field,from,an,accredited,program,and,year,of,full,time,experience,in,forest,management,proven,ability,to,supervise,staff,and,create,a,collaborative,team,environment,while,maintaining,program,productivity,in,accordance,with,program,goal,and,performance,metric,experience,in,preparing,and,implementing,silvicultural,prescription,preferably,in,northeastern,forest,experience,in,timber,harvest,layout,and,administration,including,use,of,forestry,best,management,practice,experience,interacting,with,logger,consultant,regulator,town,board,landowner,neighbor,and,other,party,potentially,involved,with,timber,harvest,experience,with,gps,software,hardware,and,data,collection,and,processing,principle,experience,with,esri,environmental,system,research,institute,arcgis,x,software,and,gi,mapping,and,data,collection,principle,knowledge,of,dendrology,forest,type,stand,dynamic,and,silviculture,of,northeastern,forest,forest,inventory,data,collection,and,processing,technique,the,principle,and,technique,of,forest,resource,management,and,watershed,management,the,type,and,us,of,material,and,equipment,used,in,forestry,the,terminology,and,standard,abbreviation,used,in,connection,with,forest,resource,management,best,management,practice,to,protect,water,quality,during,forest,management,operation,and,standard,environmental,health,and,safety,practice,and,procedure,implemented,in,forestry,operation,ability,to,navigate,effectively,in,natural,area,and,to,work,alone,outdoors,in,rough,terrain,during,harsh,weather,condition,sometimes,with,limited,mean,of,communication,and,accept,inherent,risk,associated,with,working,in,this,regional,landscape,setting,ability,to,use,hand,tool,commonly,used,in,forestry,work,ability,to,communicate,effectively,in,verbal,and,written,expression,to,prepare,and,use,chart,graph,and,table,to,communicate,technical,forestry,concept,effectively,to,group,including,lay,audience,to,work,independently,to,maintain,accurate,record,to,use,independent,judgment,to,make,decision,and,to,participate,in,emergency,situation,agreement,to,abide,by,agency,rule,and,required,filing,including,personal,financial,a,a,result,of,managing,contract,and,revenue,a,driver,license,valid,in,the,state,of,new,york
379883	DEPT OF ENVIRONMENT PROTECTION	External	1	Forestry Program Manager	Engineering, Architecture, & Planning	2019-01-15	90000.0	110000.0	100000.0	baccalaureate,high school,diploma	baccalaureate	,a,master,degree,in,forestry,forest,science,or,a,directly,related,field,from,an,accredited,program,and,year,of,full,time,experience,in,forest,management,proven,ability,to,supervise,staff,and,create,a,collaborative,team,environment,while,maintaining,program,productivity,in,accordance,with,program,goal,and,performance,metric,experience,in,preparing,and,implementing,silvicultural,prescription,preferably,in,northeastern,forest,experience,in,timber,harvest,layout,and,administration,including,use,of,forestry,best,management,practice,experience,interacting,with,logger,consultant,regulator,town,board,landowner,neighbor,and,other,party,potentially,involved,with,timber,harvest,experience,with,gps,software,hardware,and,data,collection,and,processing,principle,experience,with,esri,environmental,system,research,institute,arcgis,x,software,and,gi,mapping,and,data,collection,principle,knowledge,of,dendrology,forest,type,stand,dynamic,and,silviculture,of,northeastern,forest,forest,inventory,data,collection,and,processing,technique,the,principle,and,technique,of,forest,resource,management,and,watershed,management,the,type,and,us,of,material,and,equipment,used,in,forestry,the,terminology,and,standard,abbreviation,used,in,connection,with,forest,resource,management,best,management,practice,to,protect,water,quality,during,forest,management,operation,and,standard,environmental,health,and,safety,practice,and,procedure,implemented,in,forestry,operation,ability,to,navigate,effectively,in,natural,area,and,to,work,alone,outdoors,in,rough,terrain,during,harsh,weather,condition,sometimes,with,limited,mean,of,communication,and,accept,inherent,risk,associated,with,working,in,this,regional,landscape,setting,ability,to,use,hand,tool,commonly,used,in,forestry,work,ability,to,communicate,effectively,in,verbal,and,written,expression,to,prepare,and,use,chart,graph,and,table,to,communicate,technical,forestry,concept,effectively,to,group,including,lay,audience,to,work,independently,to,maintain,accurate,record,to,use,independent,judgment,to,make,decision,and,to,participate,in,emergency,situation,agreement,to,abide,by,agency,rule,and,required,filing,including,personal,financial,a,a,result,of,managing,contract,and,revenue,a,driver,license,valid,in,the,state,of,new,york
379976	DEPARTMENT OF BUSINESS SERV.	Internal	1	DATA ANALYST, BUSINESS OPERATIONS	Constituent Services & Community Programs	2019-01-23	52524.0	65000.0	58762.0	baccalaureate	baccalaureate	at,least,year,of,professional,experience,including,analysis,or,program,management,within,small,business,economic,development,field,expert,in,m,excel,proficient,in,m,powerpoint,experience,in,sql,access,python,r,tableau,andor,other,data,management,or,analytical,tool,is,a,plus,experience,with,identifying,analyzing,and,interpreting,data,trend,and,preparing,report,experience,processing,large,amount,of,structured,and,unstructured,data,ability,to,think,analytically,and,learn,quickly,and,independently,ability,to,manage,multiple,project,perform,under,pressure,and,respond,to,tight,deadline,excellent,research,quantitative,problem,solving,and,strategic,thinking,capability,strong,interpersonal,oral,and,written,communication,skill,proven,ability,to,work,well,under,pressure,and,adapt,quickly,to,change,ability,and,willingness,to,work,in,a,collaborative,multidisciplinary,environment,with,diverse,perspective,high,attention,to,detail
379976	DEPARTMENT OF BUSINESS SERV.	External	1	DATA ANALYST, BUSINESS OPERATIONS	Constituent Services & Community Programs	2019-01-23	52524.0	65000.0	58762.0	baccalaureate	baccalaureate	at,least,year,of,professional,experience,including,analysis,or,program,management,within,small,business,economic,development,field,expert,in,m,excel,proficient,in,m,powerpoint,experience,in,sql,access,python,r,tableau,andor,other,data,management,or,analytical,tool,is,a,plus,experience,with,identifying,analyzing,and,interpreting,data,trend,and,preparing,report,experience,processing,large,amount,of,structured,and,unstructured,data,ability,to,think,analytically,and,learn,quickly,and,independently,ability,to,manage,multiple,project,perform,under,pressure,and,respond,to,tight,deadline,excellent,research,quantitative,problem,solving,and,strategic,thinking,capability,strong,interpersonal,oral,and,written,communication,skill,proven,ability,to,work,well,under,pressure,and,adapt,quickly,to,change,ability,and,willingness,to,work,in,a,collaborative,multidisciplinary,environment,with,diverse,perspective,high,attention,to,detail
380616	DEPT OF ENVIRONMENT PROTECTION	Internal	1	Senior Counsel	Legal Affairs	2019-01-17	90000.0	115000.0	102500.0	""	""	seven,year,of,satisfactory,legal,experience,including,three,year,of,significant,supervisory,experience,of,other,attorney,or,in,the,performance,of,highly,complex,and,significant,legal,work,excellent,writing,research,analytical,and,oral,communication,skill,experience,with,public,procurement,the,drafting,and,negotiation,of,complex,and,technical,agreement,ability,to,multitask,without,sacrificing,quality,and,to,function,well,in,a,fastpaced,environment
380669	TAXI & LIMOUSINE COMMISSION	External	1	Supervising Attorney - Equity and Inclusion	Legal Affairs	2019-01-15	66326.0	76275.0	71300.5	""	""	litigation,experience,and,knowledge,of,administrative,and,regulatory,law,a,utilized,in,administrative,hearing,demonstrated,operational,leadership,and,strong,organizational,skill,ability,to,work,efficiently,and,effectively,in,a,fastpaced,highvolume,environment,excellent,interpersonal,and,communication,skill,previous,experience,supervising,attorney,in,an,executive,administrative,or,managerial,capacity,strongly,preferred
380669	TAXI & LIMOUSINE COMMISSION	Internal	1	Supervising Attorney - Equity and Inclusion	Legal Affairs	2019-01-15	66326.0	76275.0	71300.5	""	""	litigation,experience,and,knowledge,of,administrative,and,regulatory,law,a,utilized,in,administrative,hearing,demonstrated,operational,leadership,and,strong,organizational,skill,ability,to,work,efficiently,and,effectively,in,a,fastpaced,highvolume,environment,excellent,interpersonal,and,communication,skill,previous,experience,supervising,attorney,in,an,executive,administrative,or,managerial,capacity,strongly,preferred
380956	HOUSING PRESERVATION & DVLPMNT	External	1	NYC 15/15 Project Manager	Constituent Services & Community Programs	2019-01-17	65783.0	75651.0	70717.0	baccalaureate,baccalaureate	baccalaureate	,excellent,communication,skill,both,written,and,oral,strong,analytical,and,interpersonal,skill,strong,organizational,skill,and,attention,to,detail,knowledge,of,microsoft,office,suite,ability,to,work,independently,and,a,part,of,a,team,sec,or,other,rental,subsidy,experience,a,plus
380956	HOUSING PRESERVATION & DVLPMNT	Internal	1	NYC 15/15 Project Manager	Constituent Services & Community Programs	2019-01-17	65783.0	75651.0	70717.0	baccalaureate,baccalaureate	baccalaureate	,excellent,communication,skill,both,written,and,oral,strong,analytical,and,interpersonal,skill,strong,organizational,skill,and,attention,to,detail,knowledge,of,microsoft,office,suite,ability,to,work,independently,and,a,part,of,a,team,sec,or,other,rental,subsidy,experience,a,plus
381081	DEPT OF YOUTH & COMM DEV SRVS	Internal	1	Outcome Specialist, Contract Development & Validation	Constituent Services & Community Programs	2019-01-18	58440.0	69000.0	63720.0	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,must,be,proficient,with,computer,with,advanced,skill,in,microsoft,excel,word,and,power,point,must,posse,strong,oral,and,written,communication,and,analytical,skill,exceptional,organizational,skill,ability,to,meet,deadline,professional,telephone,manner,must,be,able,to,make,presentation,at,public,meeting,prior,relevant,experience,with,developing,and,managing,contract,and,tracking,compliance,documentation,transmittal,etc,is,a,plus
381189	DEPT OF DESIGN & CONSTRUCTION	Internal	2	Program Executive	Engineering, Architecture, & Planning	2019-01-29	52137.0	144413.0	98275.0	baccalaureate,high school,diploma	baccalaureate	candidate,must,have,at,least,ten,year,of,experience,in,a,design,management,capacity,candidate,must,also,have,excellent,interpersonal,written,and,oral,skill,current,and,uptodate,knowledge,of,the,operation,design,and,construction,of,diverse,building,type,demonstrated,ability,to,develop,project,scope,and,build,consensus,ability,to,facilitate,teamwork,ability,to,manage,diverse,client,agency,and,work,group,have,a,strong,portfolio,of,diverse,building,type,system,or,program,and,be,proficient,with,microsoft,word,powerpoint,and,excel,autocad,adobe,creative,suite,and,sketchup,experience,is,preferred
381189	DEPT OF DESIGN & CONSTRUCTION	External	2	Program Executive	Engineering, Architecture, & Planning	2019-01-29	52137.0	144413.0	98275.0	baccalaureate,high school,diploma	baccalaureate	candidate,must,have,at,least,ten,year,of,experience,in,a,design,management,capacity,candidate,must,also,have,excellent,interpersonal,written,and,oral,skill,current,and,uptodate,knowledge,of,the,operation,design,and,construction,of,diverse,building,type,demonstrated,ability,to,develop,project,scope,and,build,consensus,ability,to,facilitate,teamwork,ability,to,manage,diverse,client,agency,and,work,group,have,a,strong,portfolio,of,diverse,building,type,system,or,program,and,be,proficient,with,microsoft,word,powerpoint,and,excel,autocad,adobe,creative,suite,and,sketchup,experience,is,preferred
381228	DEPARTMENT OF PROBATION	External	1	Agency Attorney	Legal Affairs	2019-01-22	66326.0	82377.0	74351.5	""	""	,experience,in,criminal,law,experience,in,family,law,in,particular,article,and,article,case,courtroom,litigation,and,advocacy,experience,excellent,legal,writing,skill,are,required,all,applicant,must,submit,a,writing,sample,outstanding,communication,skill,strong,legal,research,skill,strong,computer,skill,in,microsoft,word,and,outlook,legal,case,management,database,experience
